"","team_name","name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"2467","Golden State Warriors","Klay Thompson","1/2/17",2016,4,9,37,"shot_yes","Turnaround Jump Shot","2PT Field Goal",13,"Denver Nuggets",132,31,39
"2468","Golden State Warriors","Klay Thompson","11/26/16",2016,1,11,24,"shot_yes","Turnaround Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-168,178,1
"2469","Golden State Warriors","Klay Thompson","2/25/17",2016,2,9,51,"shot_no","Turnaround Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-70,169,15
"2470","Golden State Warriors","Klay Thompson","12/30/16",2016,3,4,56,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"Dallas Mavericks",120,136,32
"2471","Golden State Warriors","Kevin Durant","12/23/16",2016,3,9,37,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,27
"2472","Golden State Warriors","Kevin Durant","11/18/16",2016,3,8,3,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,28
"2473","Golden State Warriors","Kevin Durant","12/5/16",2016,3,9,18,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,27
"2474","Golden State Warriors","Kevin Durant","11/4/16",2016,3,5,52,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,31
"2475","Golden State Warriors","Kevin Durant","10/30/16",2016,4,1,19,"shot_yes","Alley Oop Layup shot","2PT Field Goal",0,"Phoenix Suns",-1,3,47
"2476","Golden State Warriors","Kevin Durant","2/8/17",2016,3,10,1,"shot_no","Alley Oop Layup shot","2PT Field Goal",1,"Chicago Bulls",2,18,26
"2477","Golden State Warriors","Kevin Durant","2/23/17",2016,3,11,26,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,25
"2478","Golden State Warriors","Kevin Durant","11/13/16",2016,3,5,16,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,31
"2479","Golden State Warriors","Kevin Durant","11/19/16",2016,1,10,25,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,2
"2480","Golden State Warriors","Kevin Durant","1/20/17",2016,3,6,38,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,30
"2481","Golden State Warriors","Kevin Durant","11/13/16",2016,1,11,46,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,1
"2482","Golden State Warriors","Kevin Durant","1/2/17",2016,2,3,0,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,21
"2483","Golden State Warriors","Kevin Durant","11/10/16",2016,1,9,27,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,3
"2484","Golden State Warriors","Kevin Durant","11/16/16",2016,1,9,8,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,3
"2485","Golden State Warriors","Kevin Durant","11/3/16",2016,3,11,17,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,25
"2486","Golden State Warriors","Kevin Durant","1/20/17",2016,3,9,3,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,27
"2487","Golden State Warriors","Kevin Durant","2/11/17",2016,4,5,46,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,43
"2488","Golden State Warriors","Kevin Durant","1/8/17",2016,4,3,39,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,45
"2489","Golden State Warriors","Kevin Durant","1/18/17",2016,2,4,16,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,20
"2490","Golden State Warriors","Kevin Durant","2/13/17",2016,1,8,12,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,4
"2491","Golden State Warriors","Kevin Durant","2/4/17",2016,2,3,19,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,21
"2492","Golden State Warriors","Kevin Durant","12/28/16",2016,2,9,57,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,15
"2493","Golden State Warriors","Kevin Durant","11/4/16",2016,3,8,41,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,28
"2494","Golden State Warriors","Kevin Durant","12/13/16",2016,3,5,59,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,31
"2495","Golden State Warriors","Kevin Durant","12/7/16",2016,1,8,55,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,4
"2496","Golden State Warriors","Kevin Durant","1/4/17",2016,3,10,0,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,26
"2497","Golden State Warriors","Kevin Durant","2/13/17",2016,2,0,27,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,24
"2498","Golden State Warriors","Kevin Durant","11/28/16",2016,4,1,26,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,47
"2499","Golden State Warriors","Kevin Durant","2/10/17",2016,4,5,56,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,43
"2500","Golden State Warriors","Kevin Durant","1/4/17",2016,3,10,33,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,26
"2501","Golden State Warriors","Kevin Durant","11/10/16",2016,3,7,55,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,29
"2502","Golden State Warriors","Kevin Durant","11/25/16",2016,1,6,37,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,6
"2503","Golden State Warriors","Kevin Durant","10/25/16",2016,2,2,3,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,22
"2504","Golden State Warriors","Kevin Durant","12/5/16",2016,1,6,8,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,6
"2505","Golden State Warriors","Kevin Durant","11/23/16",2016,1,6,31,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,6
"2506","Golden State Warriors","Kevin Durant","2/15/17",2016,3,6,28,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,16,30
"2507","Golden State Warriors","Kevin Durant","11/1/16",2016,1,9,3,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",14,7,3
"2508","Golden State Warriors","Kevin Durant","2/13/17",2016,3,11,10,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",14,16,25
"2509","Golden State Warriors","Kevin Durant","11/23/16",2016,2,9,23,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-2,11,15
"2510","Golden State Warriors","Kevin Durant","2/15/17",2016,2,2,34,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",3,"Sacramento Kings",22,26,22
"2511","Golden State Warriors","Kevin Durant","1/25/17",2016,4,7,5,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-7,7,41
"2512","Golden State Warriors","Kevin Durant","1/4/17",2016,2,1,58,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",2,8,23
"2513","Golden State Warriors","Kevin Durant","1/25/17",2016,1,8,44,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",14,-1,4
"2514","Golden State Warriors","Kevin Durant","12/5/16",2016,2,2,54,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",6,16,22
"2515","Golden State Warriors","Kevin Durant","12/20/16",2016,4,9,34,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Utah Jazz",-1,21,39
"2516","Golden State Warriors","Kevin Durant","12/30/16",2016,4,7,50,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",1,18,41
"2517","Golden State Warriors","Kevin Durant","1/8/17",2016,3,4,29,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Sacramento Kings",-14,7,32
"2518","Golden State Warriors","Kevin Durant","11/23/16",2016,2,10,59,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,7,14
"2519","Golden State Warriors","Kevin Durant","1/20/17",2016,3,10,20,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",14,11,26
"2520","Golden State Warriors","Kevin Durant","11/18/16",2016,4,11,10,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Boston Celtics",22,8,37
"2521","Golden State Warriors","Kevin Durant","2/8/17",2016,1,8,41,"shot_yes","Driving Bank shot","2PT Field Goal",6,"Chicago Bulls",42,43,4
"2522","Golden State Warriors","Kevin Durant","1/20/17",2016,3,1,8,"shot_yes","Driving Bank shot","2PT Field Goal",7,"Houston Rockets",58,46,35
"2523","Golden State Warriors","Kevin Durant","11/13/16",2016,4,1,13,"shot_yes","Driving Bank shot","2PT Field Goal",4,"Phoenix Suns",-9,41,47
"2524","Golden State Warriors","Kevin Durant","1/6/17",2016,2,6,57,"shot_yes","Driving Bank shot","2PT Field Goal",6,"Memphis Grizzlies",-27,56,18
"2525","Golden State Warriors","Kevin Durant","12/11/16",2016,1,8,40,"shot_no","Driving Bank shot","2PT Field Goal",4,"Minnesota Timberwolves",-32,28,4
"2526","Golden State Warriors","Kevin Durant","12/25/16",2016,1,3,38,"shot_yes","Driving Bank shot","2PT Field Goal",9,"Cleveland Cavaliers",97,13,9
"2527","Golden State Warriors","Kevin Durant","2/27/17",2016,4,1,56,"shot_yes","Driving Bank shot","2PT Field Goal",3,"Philadelphia 76ers",27,26,47
"2528","Golden State Warriors","Kevin Durant","12/28/16",2016,3,5,51,"shot_yes","Driving Bank shot","2PT Field Goal",7,"Toronto Raptors",-47,56,31
"2529","Golden State Warriors","Kevin Durant","2/27/17",2016,1,4,9,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,8
"2530","Golden State Warriors","Kevin Durant","2/13/17",2016,2,5,23,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,19
"2531","Golden State Warriors","Kevin Durant","1/2/17",2016,3,6,52,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,30
"2532","Golden State Warriors","Kevin Durant","12/15/16",2016,3,3,21,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,33
"2533","Golden State Warriors","Kevin Durant","11/23/16",2016,4,9,25,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,39
"2534","Golden State Warriors","Kevin Durant","2/4/17",2016,4,7,41,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,41
"2535","Golden State Warriors","Kevin Durant","10/28/16",2016,1,0,37,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,12
"2536","Golden State Warriors","Kevin Durant","12/25/16",2016,3,0,28,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,36
"2537","Golden State Warriors","Kevin Durant","12/25/16",2016,1,4,52,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,8
"2538","Golden State Warriors","Kevin Durant","11/7/16",2016,3,2,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,34
"2539","Golden State Warriors","Kevin Durant","2/2/17",2016,1,10,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,2
"2540","Golden State Warriors","Kevin Durant","11/7/16",2016,4,0,23,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,48
"2541","Golden State Warriors","Kevin Durant","1/2/17",2016,1,6,35,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,6
"2542","Golden State Warriors","Kevin Durant","12/13/16",2016,4,8,41,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,40
"2543","Golden State Warriors","Kevin Durant","12/8/16",2016,4,6,4,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,42
"2544","Golden State Warriors","Kevin Durant","1/28/17",2016,2,0,42,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,24
"2545","Golden State Warriors","Kevin Durant","2/27/17",2016,2,3,51,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,21
"2546","Golden State Warriors","Kevin Durant","10/25/16",2016,2,2,47,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,22
"2547","Golden State Warriors","Kevin Durant","1/16/17",2016,2,3,10,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,21
"2548","Golden State Warriors","Kevin Durant","11/4/16",2016,2,8,6,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,16
"2549","Golden State Warriors","Kevin Durant","12/17/16",2016,1,7,6,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,5
"2550","Golden State Warriors","Kevin Durant","1/25/17",2016,1,11,5,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",-6,2,1
"2551","Golden State Warriors","Kevin Durant","11/3/16",2016,3,0,1,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,7,36
"2552","Golden State Warriors","Kevin Durant","11/3/16",2016,2,2,29,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,22
"2553","Golden State Warriors","Kevin Durant","1/6/17",2016,1,11,44,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,1
"2554","Golden State Warriors","Kevin Durant","12/17/16",2016,2,7,46,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,17
"2555","Golden State Warriors","Kevin Durant","2/8/17",2016,1,2,43,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11,10
"2556","Golden State Warriors","Kevin Durant","11/7/16",2016,2,3,6,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",9,7,21
"2557","Golden State Warriors","Kevin Durant","11/9/16",2016,4,5,35,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Dallas Mavericks",2,21,43
"2558","Golden State Warriors","Kevin Durant","11/21/16",2016,1,7,42,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,7,5
"2559","Golden State Warriors","Kevin Durant","1/6/17",2016,2,8,4,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",14,11,16
"2560","Golden State Warriors","Kevin Durant","12/1/16",2016,1,0,18,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",10,11,12
"2561","Golden State Warriors","Kevin Durant","1/29/17",2016,3,4,22,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",17,11,32
"2562","Golden State Warriors","Kevin Durant","12/1/16",2016,2,5,15,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Houston Rockets",0,8,19
"2563","Golden State Warriors","Kevin Durant","11/26/16",2016,2,7,14,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",17,11,17
"2564","Golden State Warriors","Kevin Durant","12/22/16",2016,4,9,32,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-22,-6,39
"2565","Golden State Warriors","Kevin Durant","12/15/16",2016,3,9,20,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",6,18,27
"2566","Golden State Warriors","Kevin Durant","11/23/16",2016,2,1,6,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",9,26,23
"2567","Golden State Warriors","Kevin Durant","12/10/16",2016,3,8,3,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",-61,21,28
"2568","Golden State Warriors","Kevin Durant","1/20/17",2016,1,4,1,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Houston Rockets",46,46,8
"2569","Golden State Warriors","Kevin Durant","11/16/16",2016,4,0,40,"shot_no","Driving Floating Bank Jump Shot","3PT Field Goal",25,"Toronto Raptors",6,257,48
"2570","Golden State Warriors","Kevin Durant","10/25/16",2016,4,11,27,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",10,"San Antonio Spurs",33,95,37
"2571","Golden State Warriors","Kevin Durant","2/27/17",2016,1,7,47,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,-5,5
"2572","Golden State Warriors","Kevin Durant","2/10/17",2016,1,9,37,"shot_no","Driving Floating Bank Jump Shot","2PT Field Goal",9,"Memphis Grizzlies",99,7,3
"2573","Golden State Warriors","Kevin Durant","10/25/16",2016,3,11,18,"shot_no","Driving Floating Jump Shot","2PT Field Goal",7,"San Antonio Spurs",-34,65,25
"2574","Golden State Warriors","Kevin Durant","11/28/16",2016,4,10,2,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Atlanta Hawks",9,90,38
"2575","Golden State Warriors","Kevin Durant","12/25/16",2016,4,7,57,"shot_no","Driving Floating Jump Shot","2PT Field Goal",11,"Cleveland Cavaliers",-114,7,41
"2576","Golden State Warriors","Kevin Durant","2/11/17",2016,1,3,31,"shot_no","Driving Floating Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-6,36,9
"2577","Golden State Warriors","Kevin Durant","2/11/17",2016,1,5,15,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Oklahoma City Thunder",-14,56,7
"2578","Golden State Warriors","Kevin Durant","2/11/17",2016,3,10,44,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",-7,95,26
"2579","Golden State Warriors","Kevin Durant","12/10/16",2016,3,10,22,"shot_no","Driving Floating Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",63,57,26
"2580","Golden State Warriors","Kevin Durant","11/1/16",2016,2,10,21,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-25,90,14
"2581","Golden State Warriors","Kevin Durant","2/27/17",2016,1,2,36,"shot_no","Driving Floating Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-1,41,10
"2582","Golden State Warriors","Kevin Durant","1/29/17",2016,4,1,26,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",-19,124,47
"2583","Golden State Warriors","Kevin Durant","11/23/16",2016,3,8,15,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",4,"Los Angeles Lakers",2,41,28
"2584","Golden State Warriors","Kevin Durant","12/25/16",2016,4,10,52,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",-91,23,38
"2585","Golden State Warriors","Kevin Durant","1/29/17",2016,2,3,20,"shot_no","Driving Floating Jump Shot","2PT Field Goal",10,"Portland Trail Blazers",99,26,21
"2586","Golden State Warriors","Kevin Durant","10/25/16",2016,4,8,16,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",6,"San Antonio Spurs",0,61,40
"2587","Golden State Warriors","Kevin Durant","12/20/16",2016,3,6,35,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Utah Jazz",-29,95,30
"2588","Golden State Warriors","Kevin Durant","11/25/16",2016,3,6,33,"shot_yes","Driving Hook Shot","2PT Field Goal",8,"Los Angeles Lakers",76,47,30
"2589","Golden State Warriors","Kevin Durant","1/6/17",2016,2,9,32,"shot_no","Driving Hook Shot","2PT Field Goal",7,"Memphis Grizzlies",43,57,15
"2590","Golden State Warriors","Kevin Durant","2/2/17",2016,3,11,37,"shot_no","Driving Hook Shot","2PT Field Goal",2,"Los Angeles Clippers",20,11,25
"2591","Golden State Warriors","Kevin Durant","11/16/16",2016,4,8,0,"shot_yes","Driving Hook Shot","2PT Field Goal",5,"Toronto Raptors",50,26,40
"2592","Golden State Warriors","Kevin Durant","1/16/17",2016,2,5,26,"shot_yes","Driving Hook Shot","2PT Field Goal",2,"Cleveland Cavaliers",-1,26,19
"2593","Golden State Warriors","Kevin Durant","2/2/17",2016,3,5,26,"shot_no","Driving Hook Shot","2PT Field Goal",3,"Los Angeles Clippers",24,23,31
"2594","Golden State Warriors","Kevin Durant","10/30/16",2016,1,11,29,"shot_no","Driving Layup Shot","2PT Field Goal",3,"Phoenix Suns",0,31,1
"2595","Golden State Warriors","Kevin Durant","2/23/17",2016,3,8,48,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",6,13,28
"2596","Golden State Warriors","Kevin Durant","2/13/17",2016,3,5,13,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Denver Nuggets",-11,11,31
